hotel,lead_time,arrival_date_year,arrival_date_month,weekend_nights,week_nights,adults,children,babies,is_international,days_waiting,is_repeated_guest,is_family,is_canceled,market_segment_complementary,market_segment_corporate,market_segment_direct,market_segment_groups,market_segment_offline_ta_to,market_segment_online_ta,distribution_channel_direct,distribution_channel_gds,distribution_channel_ta_to,deposit_type_non_refund,deposit_type_refundable,customer_type_group,customer_type_transient,customer_type_transient_party
0,86,2016,4,1,3,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,53,2016,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,198,2016,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,191,2016,4,2,0,2,0,0,False,31,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,107,2016,3,2,5,0,2,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,18,2015,10,2,5,1,0,0,False,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2015,8,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,24,2016,10,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,20,2017,3,0,1,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,70,2017,6,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,184,2017,8,0,2,2,2,0,False,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,170,2016,7,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2017,2,0,1,1,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,125,2015,9,4,7,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,165,2016,6,4,6,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0,2,2017,8,2,1,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,109,2016,5,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,26,2017,2,2,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,125,2016,8,1,0,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,14,2015,10,0,3,1,0,0,True,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,2016,1,0,1,1,0,0,False,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,54,2017,6,1,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,0,2015,9,0,2,0,0,0,True,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,0,2015,10,1,0,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,44,2017,4,1,3,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,257,2017,6,2,5,2,0,1,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,1,2016,8,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1,284,2017,2,2,5,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,101,2016,11,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,58,2017,1,0,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,174,2016,7,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,143,2016,8,4,10,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,117,2016,6,2,2,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,117,2016,7,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,16,2016,9,1,0,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,0,2016,6,0,1,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,140,2017,8,0,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,7,2015,10,0,3,1,0,0,False,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,31,2016,2,0,2,2,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,35,2016,10,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,195,2015,8,3,6,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,63,2017,2,4,10,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,60,2016,4,2,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,166,2016,11,0,3,1,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False
1,1,2016,7,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,55,2016,9,2,1,2,0,1,False,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,86,2017,4,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,2,2017,8,0,2,2,0,0,False,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,63,2016,5,0,1,2,2,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,54,2016,7,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,60,2016,3,2,6,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,57,2016,10,0,2,1,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,104,2016,8,2,2,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,21,2016,12,0,4,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,130,2015,7,2,5,2,0,0,False,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,97,2016,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,134,2017,8,2,10,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,222,2015,9,4,6,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,49,2016,3,2,9,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,57,2015,11,0,3,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,20,2017,3,2,6,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,27,2016,10,2,5,3,1,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,21,2016,11,1,2,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,6,2016,2,1,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,136,2017,3,0,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,19,2017,2,0,1,3,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,24,2016,11,2,2,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,23,2015,9,0,4,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,2016,7,1,4,1,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,64,2016,5,0,3,2,2,0,False,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,2015,10,0,3,1,2,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,67,2017,4,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,176,2016,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,83,2017,3,2,2,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,273,2017,7,1,3,2,2,0,True,0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,3,2016,1,1,0,1,0,0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,113,2016,1,0,1,2,0,0,False,0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,159,2017,2,2,1,2,1,0,True,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,185,2017,8,0,2,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,9,2015,9,0,1,2,0,0,False,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,16,2016,12,0,4,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,61,2016,8,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,80,2015,9,1,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,64,2017,7,1,3,2,0,0,False,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,157,2016,8,4,10,2,0,0,False,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,124,2017,3,1,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,26,2017,5,0,1,3,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,148,2015,8,2,3,2,0,0,False,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,77,2015,11,0,3,1,0,0,False,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,91,2016,8,2,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,48,2017,6,2,4,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,76,2015,11,2,1,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,217,2017,4,0,1,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,172,2015,9,2,5,2,0,0,True,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1,31,2016,8,1,0,2,1,0,False,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,27,2017,8,1,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,144,2017,6,0,5,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,15,2017,1,0,2,1,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,135,2016,10,2,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,207,2017,6,2,7,2,1,0,True,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,130,2016,6,2,5,2,0,0,True,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,5,2016,4,0,2,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,50,2016,11,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,2015,11,0,1,2,0,0,False,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1,163,2016,4,2,5,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1,2017,6,2,1,2,0,0,False,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,2,2016,6,0,3,2,0,0,True,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,40,2016,2,2,1,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,118,2016,6,1,3,2,0,0,True,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1,32,2017,2,2,1,2,0,0,False,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
